$File,SMILES,mol_charged,ASA,ASA+,ASA-,ASA_H,ASA_P,CASA+,CASA-,DASA,DCASA,dens,dipole,E,E_ang,E_ele,E_nb,E_oop,E_sol,E_stb,E_str,E_strain,E_tor,E_vdw,FASA+,FASA-,FASA_H,FASA_P,FCASA+,FCASA-,glob,npr1,npr2,pmi,pmi1,pmi2,pmi3,rgyr,std_dim1,std_dim2,std_dim3,vol,VSA,vsurf_A,vsurf_CP,vsurf_CW1,vsurf_CW2,vsurf_CW3,vsurf_CW4,vsurf_CW5,vsurf_CW6,vsurf_CW7,vsurf_CW8,vsurf_D1,vsurf_D2,vsurf_D3,vsurf_D4,vsurf_D5,vsurf_D6,vsurf_D7,vsurf_D8,vsurf_DD12,vsurf_DD13,vsurf_DD23,vsurf_DW12,vsurf_DW13,vsurf_DW23,vsurf_EDmin1,vsurf_EDmin2,vsurf_EDmin3,vsurf_EWmin1,vsurf_EWmin2,vsurf_EWmin3,vsurf_G,vsurf_HB1,vsurf_HB2,vsurf_HB3,vsurf_HB4,vsurf_HB5,vsurf_HB6,vsurf_HB7,vsurf_HB8,vsurf_HL1,vsurf_HL2,vsurf_ID1,vsurf_ID2,vsurf_ID3,vsurf_ID4,vsurf_ID5,vsurf_ID6,vsurf_ID7,vsurf_ID8,vsurf_IW1,vsurf_IW2,vsurf_IW3,vsurf_IW4,vsurf_IW5,vsurf_IW6,vsurf_IW7,vsurf_IW8,vsurf_R,vsurf_S,vsurf_V,vsurf_W1,vsurf_W2,vsurf_W3,vsurf_W4,vsurf_W5,vsurf_W6,vsurf_W7,vsurf_W8,vsurf_Wp1,vsurf_Wp2,vsurf_Wp3,vsurf_Wp4,vsurf_Wp5,vsurf_Wp6,vsurf_Wp7,vsurf_Wp8,ID
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/peptide.sdf,S(CC[C@](NC)C=O)C.O=C(N)CC[C@](NC)C=O.O=C[C@@](NC)[C@](OC)C.O=C[C@@](NC)C(C)C.O=C[C@@](NC)CC(C)C.O=C[C@@](NC)CCCNC(=N)N.O=C[C@@](NC)CCCCN.O=C[C@@](NC)C,S(CC[C@](NC)C=O)C.O=C(N)CC[C@](NC)C=O.O=C[C@@](NC)[C@](OC)C.O=C[C@@](NC)C(C)C.O=C[C@@](NC)CC(C)C.O=C[C@@](NC)CCCNC(=N)N.O=C[C@@](NC)CCCCN.O=C[C@@](NC)C,486.27844,352.76318,133.51526,220.29716,265.98126,7283.8545,2756.823,219.24792,4527.0313,3.2952428,3.5298254,5195481700000.0,17.671606,1113.5948,5195481700000.0,0.033848241,74.262611,0,36.604805,5195481700000.0,51.965992,5195481700000.0,0.72543454,0.27456546,0.4530268,0.54697317,14.978772,5.6692271,0.19450839,0.31649199,0.9688381,7037.8979,1949.3362,5967.2637,6159.1958,2.5640094,2.3771329,1.1031929,1.0483894,324.875,293.00012,2.841089,0.019373445,3.1146886,2.894351,2.6425483,2.1828506,1.8809745,1.6394259,1.2748816,0.90453255,696.0,382.875,241.0,170.5,122.75,91.375,69.75,56.25,0.5,0.5,1.0,0.86602539,1.2247449,0.5,-3.268821,-2.9867673,-2.9365427,-14.161825,-13.849021,-13.741695,1.1979169,203.625,290.125,303.25,320.625,276.875,216.75,153.875,100.0,1.7977178,1.7631965,1.6185154,1.9895039,2.1357858,2.1101136,2.2722476,2.6462452,2.8609533,3.0942137,0.28456652,0.54987657,0.64649153,0.7095533,0.71310335,0.70622653,0.66775453,0.86408991,1.4577447,413.13818,602.25,1613.625,1271.0,947.125,622.875,433.25,300.625,197.125,119.125,1410.0,980.875,643.875,302.25,156.375,83.875,43.25,19.125,EXT11
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/peptide.sdf,S(CC[C@](NC)C=O)C.O=C(N)CC[C@](NC)C=O.O=C[C@@](NC)[C@](OC)C.O=C[C@@](NC)C(C)C.O=C[C@@](NC)CC(C)C.O=C[C@@](NC)CCCNC(=N)N.O=C[C@@](NC)CCCCN.O=C[C@@](NC)C,S(CC[C@](NC)C=O)C.O=C(N)CC[C@](NC)C=O.O=C[C@@](NC)[C@](OC)C.O=C[C@@](NC)C(C)C.O=C[C@@](NC)CC(C)C.O=C[C@@](NC)CCCNC(=N)N.O=C[C@@](NC)CCCCN.O=C[C@@](NC)C,465.93481,298.66611,167.26868,209.3562,256.57861,6166.8579,3453.7637,131.39743,2713.0942,3.385113,4.2921014,9365750800000.0,18.904442,377.46133,9365750800000.0,0.045092516,147.50349,0,37.617184,9365750800000.0,57.672318,9365750800000.0,0.64100409,0.35899588,0.44932508,0.55067492,13.235453,7.4125471,0.23048849,0.37674537,0.95764452,6813.3809,2199.2124,5590.1519,5837.3975,2.5227807,2.2371566,1.17128,1.0740414,316.25,281.30423,1.9279963,0.016347921,3.182533,2.9607193,2.7405589,2.4705403,2.1305342,1.7962214,1.4124153,0.93529314,648.25,344.0,220.125,156.375,114.25,85.625,64.75,50.0,0.86602539,3.6742346,4.3874822,0.5,0.5,0.70710677,-4.3529968,-4.1204147,-4.0386572,-13.872169,-13.005554,-12.861066,1.1782355,255.375,342.125,372.375,377.125,313.375,249.25,176.5,104.75,2.060761,1.9760191,1.2822011,1.6400322,1.8472949,1.8876523,1.9291021,2.1154943,2.1805401,2.2950516,0.22760274,0.31566888,0.248882,0.11406334,0.10115557,0.15948649,0.31406641,0.57034874,1.4736385,401.72675,592.0,1641.875,1293.375,992.0,670.375,453.625,309.0,195.75,111.25,1386.5,951.25,619.625,293.25,140.25,59.75,19.25,6.5,EXT12
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/peptide.sdf,S(CC[C@](NC)C=O)C.O=C(N)CC[C@](NC)C=O.O=C[C@@](NC)[C@](OC)C.O=C[C@@](NC)C(C)C.O=C[C@@](NC)CC(C)C.O=C[C@@](NC)CCCNC(=N)N.O=C[C@@](NC)CCCCN.O=C[C@@](NC)C,S(CC[C@](NC)C=O)C.O=C(N)CC[C@](NC)C=O.O=C[C@@](NC)[C@](OC)C.O=C[C@@](NC)C(C)C.O=C[C@@](NC)CC(C)C.O=C[C@@](NC)CCCNC(=N)N.O=C[C@@](NC)CCCCN.O=C[C@@](NC)C,453.30847,329.20218,124.10629,199.68633,253.62215,6797.3667,2562.5466,205.0959,4234.8203,3.4631362,3.3651609,6044342800000.0,20.482635,886.55273,6044342800000.0,0.017669825,99.541992,0,36.393284,6044342800000.0,64.594627,6044342800000.0,0.72622114,0.27377889,0.44050869,0.55949134,14.995013,5.6529865,0.25709388,0.40475577,0.89121813,6586.0107,2322.0872,5112.9258,5737.0083,2.4803295,2.1598887,1.1676972,1.0951593,309.125,269.94867,1.7916346,0.018206066,3.2288322,2.9956696,2.739526,2.4497485,2.2123129,1.9217154,1.5371097,1.1095374,652.875,369.125,244.125,166.875,124.125,94.75,75.5,57.75,1.2247449,0.5,0.86602539,0.5,8.9162769,9.1241436,-3.5968282,-3.582226,-3.5604751,-12.409874,-12.294168,-12.064555,1.1608636,215.375,322.5,342.625,343.0,318.625,248.625,175.375,111.75,1.9718382,2.0,1.1701058,1.488506,1.5627995,1.5229598,1.5258805,1.4228276,1.5024552,1.6328952,0.082770318,0.18365163,0.24713662,0.30119541,0.33497688,0.35873798,0.42575693,0.57664037,1.4737915,384.29791,566.375,1599.375,1286.0,980.5,669.5,481.375,333.75,221.625,134.625,1384.0,963.5,637.875,326.5,162.75,85.125,46.25,22.875,EXT13
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/peptide.sdf,S(CC[C@](NC)C=O)C.O=C(N)CC[C@](NC)C=O.O=C[C@@](NC)[C@](OC)C.O=C[C@@](NC)C(C)C.O=C[C@@](NC)CC(C)C.O=C[C@@](NC)CCCNC(=N)N.O=C[C@@](NC)CCCCN.O=C[C@@](NC)C,S(CC[C@](NC)C=O)C.O=C(N)CC[C@](NC)C=O.O=C[C@@](NC)[C@](OC)C.O=C[C@@](NC)C(C)C.O=C[C@@](NC)CC(C)C.O=C[C@@](NC)CCCNC(=N)N.O=C[C@@](NC)CCCCN.O=C[C@@](NC)C,464.27838,331.45364,132.82474,201.43208,262.84631,6843.855,2742.5652,198.62891,4101.2896,3.3118081,3.9794188,11547997000000.0,16.941132,399.05658,11547997000000.0,0.070858881,144.82231,0,36.644863,11547997000000.0,49.561008,11547997000000.0,0.71391141,0.28608856,0.43386057,0.56613946,14.740843,5.9071569,0.1915182,0.32603252,0.92704523,6984.0195,2021.2507,5747.251,6199.5371,2.5541763,2.3028111,1.1835101,1.0077745,323.25,282.48813,1.438954,0.016880423,3.2138612,2.9907677,2.7610562,2.5146801,2.2405543,1.7037967,1.2305354,0.82356435,682.625,373.25,244.125,169.625,121.25,88.375,66.875,51.25,0.5,1.2247449,1.118034,0.5,0.70710677,0.86602539,-4.171402,-4.1168499,-3.9842424,-13.382429,-13.100387,-11.644684,1.1722995,226.375,325.375,346.875,340.875,305.625,232.375,165.125,102.5,1.8714797,1.7324982,0.86119336,1.0709927,1.1802988,1.4156479,1.7164429,1.9735948,2.0718079,2.2806993,0.1288891,0.14033452,0.25966153,0.29533389,0.37467045,0.57004476,0.83807802,1.1865867,1.4748192,396.31976,584.5,1635.125,1310.375,997.75,671.125,456.875,293.875,185.125,107.75,1408.75,985.0,650.875,330.25,151.25,61.5,20.0,5.25,EXT14
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/peptide.sdf,S(CC[C@](NC)C=O)C.O=C(N)CC[C@](NC)C=O.O=C[C@@](NC)[C@](OC)C.O=C[C@@](NC)C(C)C.O=C[C@@](NC)CC(C)C.O=C[C@@](NC)CCCNC(=N)N.O=C[C@@](NC)CCCCN.O=C[C@@](NC)C,S(CC[C@](NC)C=O)C.O=C(N)CC[C@](NC)C=O.O=C[C@@](NC)[C@](OC)C.O=C[C@@](NC)C(C)C.O=C[C@@](NC)CC(C)C.O=C[C@@](NC)CCCNC(=N)N.O=C[C@@](NC)CCCCN.O=C[C@@](NC)C,458.06158,363.68723,94.374352,248.90335,209.15823,7509.4141,1948.6416,269.3129,5560.7725,3.4871075,3.2139721,4571725300000.0,17.147039,1197.1061,4571725300000.0,0.0096821496,68.594078,0,37.089024,4571725300000.0,59.233406,4571725300000.0,0.79397017,0.20602983,0.54338402,0.45661598,16.393896,4.2541041,0.23700096,0.33704343,0.97607762,6819.2939,1987.2701,5755.1333,5896.1846,2.523875,2.2590017,1.1254941,1.0997441,307.0,272.41479,2.4785743,0.016240578,3.24964,3.0156333,2.7960548,2.5148947,2.2809708,2.0170634,1.6203635,1.0836028,694.625,377.75,225.75,148.375,105.25,76.875,57.5,42.375,1.2247449,0.86602539,0.5,0.5,1.2247449,1.118034,-4.3572855,-4.3314543,-4.3043036,-12.962168,-12.899286,-12.787,1.1725167,192.875,258.25,292.25,307.625,282.375,232.875,182.375,121.375,2.1799557,2.3100252,1.4819136,1.8964075,2.1006422,2.0340047,2.0667105,2.2398591,2.3345275,2.4857216,0.099651657,0.24014856,0.21039097,0.29478115,0.40855399,0.50020373,0.57496917,0.68940485,1.4493096,382.94098,555.0,1625.0,1289.375,1003.125,693.375,492.125,342.75,231.375,137.0,1432.125,1031.125,710.875,385.75,209.75,109.875,49.0,15.625,EXT15
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/peptide.sdf,S(CC[C@](NC)C=O)C.O=C(N)CC[C@](NC)C=O.O=C[C@@](NC)[C@](OC)C.O=C[C@@](NC)C(C)C.O=C[C@@](NC)CC(C)C.O=C[C@@](NC)CCCNC(=N)N.O=C[C@@](NC)CCCCN.O=C[C@@](NC)C,S(CC[C@](NC)C=O)C.O=C(N)CC[C@](NC)C=O.O=C[C@@](NC)[C@](OC)C.O=C[C@@](NC)C(C)C.O=C[C@@](NC)CC(C)C.O=C[C@@](NC)CCCNC(=N)N.O=C[C@@](NC)CCCCN.O=C[C@@](NC)C,466.87656,323.74493,143.13162,201.16972,265.70685,6684.6855,2955.3816,180.61333,3729.3037,3.4491889,2.6874297,10969476000000.0,21.248434,2.6386495,10969476000000.0,0.072638452,163.91798,0,37.550556,10969476000000.0,61.14629,10969476000000.0,0.69342726,0.30657274,0.43088418,0.56911582,14.317886,6.3301134,0.19958879,0.33505723,0.89074588,7145.751,2151.3452,5719.3276,6420.8296,2.583581,2.2197273,1.2478354,0.9916712,310.375,278.08374,1.0975976,0.01870575,3.2108085,2.9801319,2.7668202,2.4879818,2.2120218,1.8822012,1.4821565,1.0115086,713.875,401.75,248.875,166.875,119.375,89.25,67.75,52.125,6.5954528,0.86602539,7.0887237,0.5,0.5,0.70710677,-3.7524507,-3.7380099,-3.6184561,-12.800683,-12.16291,-11.729725,1.1882571,243.75,349.125,370.25,353.625,300.5,246.625,182.375,115.125,1.9452536,1.9910113,0.74122936,0.89380729,0.94361067,1.0248444,1.0766695,1.0108974,0.9840098,1.1158923,0.27872208,0.336108,0.34429371,0.36405039,0.33061132,0.2791425,0.34191465,0.47298434,1.447297,397.46509,575.25,1652.125,1316.75,1015.625,690.25,484.125,332.25,214.5,125.875,1408.375,967.625,645.375,336.625,183.625,85.625,32.125,10.75,EXT16
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/peptide.sdf,S(CC[C@](NC)C=O)C.O=C(N)CC[C@](NC)C=O.O=C[C@@](NC)[C@](OC)C.O=C[C@@](NC)C(C)C.O=C[C@@](NC)CC(C)C.O=C[C@@](NC)CCCNC(=N)N.O=C[C@@](NC)CCCCN.O=C[C@@](NC)C,S(CC[C@](NC)C=O)C.O=C(N)CC[C@](NC)C=O.O=C[C@@](NC)[C@](OC)C.O=C[C@@](NC)C(C)C.O=C[C@@](NC)CC(C)C.O=C[C@@](NC)CCCNC(=N)N.O=C[C@@](NC)CCCCN.O=C[C@@](NC)C,452.7113,345.36377,107.34754,200.25838,252.45293,7131.0708,2216.5122,238.01622,4914.5591,3.4589403,1.8161172,8288524600000.0,16.821617,981.95221,8288524600000.0,0.050888833,96.522392,0,36.72485,8288524600000.0,51.689281,8288524600000.0,0.7628786,0.23712142,0.44235337,0.55764663,15.751917,4.8960829,0.20868213,0.37647548,0.90715516,6686.1519,2204.5354,5312.0474,5855.7207,2.499115,2.262018,1.1749034,1.0333292,309.5,270.41577,3.1056619,0.016186887,3.2617548,3.0322738,2.8092842,2.5344517,2.2622173,1.9422203,1.5769176,1.2028756,691.625,368.75,219.875,142.75,101.5,75.5,54.5,41.0,0.5,0.5,0.70710677,0.70710677,4.974937,4.3874822,-3.310081,-3.2315614,-3.1755679,-14.175792,-13.693724,-13.618379,1.158084,196.625,279.5,315.875,331.0,306.75,255.375,196.0,132.125,2.228539,2.43345,1.9807009,2.514648,2.6816263,2.7110395,2.7239687,2.7923644,2.9625795,3.1334693,0.10072447,0.31014886,0.30870336,0.33943623,0.42846766,0.54460013,0.68060219,0.77728182,1.47034,379.75909,558.375,1619.0,1291.5,1003.125,688.5,490.0,347.375,237.125,150.125,1422.375,1012.0,687.25,357.5,183.25,92.0,41.125,18.0,EXT17
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/peptide.sdf,S(CC[C@](NC)C=O)C.O=C(N)CC[C@](NC)C=O.O=C[C@@](NC)[C@](OC)C.O=C[C@@](NC)C(C)C.O=C[C@@](NC)CC(C)C.O=C[C@@](NC)CCCNC(=N)N.O=C[C@@](NC)CCCCN.O=C[C@@](NC)C,S(CC[C@](NC)C=O)C.O=C(N)CC[C@](NC)C=O.O=C[C@@](NC)[C@](OC)C.O=C[C@@](NC)C(C)C.O=C[C@@](NC)CC(C)C.O=C[C@@](NC)CCCNC(=N)N.O=C[C@@](NC)CCCCN.O=C[C@@](NC)C,445.22461,325.84998,119.37466,232.97345,212.25116,6728.1499,2464.8479,206.47531,4263.3022,3.5070992,1.2632424,12566585000000.0,17.705383,1915.5399,12566585000000.0,0.11039203,5.4738111,0,36.632351,12566585000000.0,56.865231,12566585000000.0,0.73187768,0.26812232,0.52327174,0.47672826,15.111811,5.5361896,0.23923106,0.35798144,0.97163671,6593.147,2026.2755,5499.7368,5660.2813,2.4816728,2.2291834,1.1335325,1.0903215,305.25,263.66565,2.562793,0.016979838,3.2495303,3.0139441,2.7889199,2.5201805,2.2608445,1.9289377,1.5283141,1.0798911,663.875,368.625,231.875,163.375,118.375,89.0,69.625,55.0,0.5,2.1794496,1.8708287,0.70710677,0.5,0.86602539,-3.6665602,-3.6550939,-3.585948,-14.954588,-14.10942,-14.073054,1.1647749,221.125,319.375,331.875,345.25,331.25,271.5,197.625,126.25,2.1008086,2.0688601,1.5342019,1.8629242,2.1135495,2.2378554,2.4014466,2.4919686,2.7863314,3.0142918,0.16661811,0.37082699,0.40251932,0.41075677,0.54678369,0.70547485,1.0053605,1.1880271,1.4572978,379.55521,553.125,1608.25,1286.625,988.5,680.625,487.125,338.0,224.0,137.25,1387.125,967.25,656.625,335.375,155.875,66.5,26.375,11.0,EXT18
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/peptide.sdf,S(CC[C@](NC)C=O)C.O=C(N)CC[C@](NC)C=O.O=C[C@@](NC)[C@](OC)C.O=C[C@@](NC)C(C)C.O=C[C@@](NC)CC(C)C.O=C[C@@](NC)CCCNC(=N)N.O=C[C@@](NC)CCCCN.O=C[C@@](NC)C,S(CC[C@](NC)C=O)C.O=C(N)CC[C@](NC)C=O.O=C[C@@](NC)[C@](OC)C.O=C[C@@](NC)C(C)C.O=C[C@@](NC)CC(C)C.O=C[C@@](NC)CCCNC(=N)N.O=C[C@@](NC)CCCCN.O=C[C@@](NC)C,482.04669,320.17081,161.8759,194.24353,287.80316,6610.8867,3342.4136,158.29489,3268.4729,3.3015945,1.4771075,11845370000000.0,19.009357,-403.5777,11845370000000.0,0.19518688,176.80817,0,37.795017,11845370000000.0,54.499546,11845370000000.0,0.66419041,0.33580959,0.40295583,0.59704417,13.714204,6.9337964,0.23085631,0.35483477,0.96623218,7120.4536,2177.0889,5928.3179,6135.5005,2.5790038,2.2332883,1.1789907,1.0730394,324.25,285.29922,1.3811704,0.012635631,3.1962132,2.9783301,2.7401538,2.461014,2.1666574,1.8254573,1.4174131,1.0687588,566.5,289.875,183.25,126.625,92.25,70.375,54.125,40.625,2.1213202,1.6583124,0.5,1.8708287,0.5,2.1794496,-3.6580038,-3.6543119,-3.643774,-13.565084,-12.983167,-12.6505,1.1896334,242.375,364.875,391.5,377.875,320.375,252.75,184.5,128.125,2.6739428,2.6554787,0.82568043,0.90960491,1.2225165,1.3920088,1.4467237,1.4987921,1.6282512,1.8791671,0.17303252,0.23508526,0.13916816,0.070840999,0.1905037,0.3456932,0.61530811,1.0266924,1.4596225,405.66995,592.125,1656.625,1350.625,1034.75,700.625,490.0,336.25,222.0,141.25,1414.25,985.75,643.25,322.75,169.625,83.5,37.5,13.125,EXT19
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/peptide.sdf,S(CC[C@](NC)C=O)C.O=C(N)CC[C@](NC)C=O.O=C[C@@](NC)[C@](OC)C.O=C[C@@](NC)C(C)C.O=C[C@@](NC)CC(C)C.O=C[C@@](NC)CCCNC(=N)N.O=C[C@@](NC)CCCCN.O=C[C@@](NC)C,S(CC[C@](NC)C=O)C.O=C(N)CC[C@](NC)C=O.O=C[C@@](NC)[C@](OC)C.O=C[C@@](NC)C(C)C.O=C[C@@](NC)CC(C)C.O=C[C@@](NC)CCCNC(=N)N.O=C[C@@](NC)CCCCN.O=C[C@@](NC)C,472.75055,332.04373,140.7068,216.23952,256.51102,6856.0391,2905.314,191.33694,3950.7253,3.318224,3.8381371,11890988000000.0,18.658781,916.89966,11890988000000.0,0.10122765,116.53002,0,36.312378,11890988000000.0,52.569874,11890988000000.0,0.70236564,0.29763433,0.45740724,0.54259276,14.502446,6.1455541,0.2228951,0.35138816,0.95529413,7022.6289,2139.5828,5816.7319,6088.9434,2.5612266,2.3143315,1.1078252,1.0926368,322.625,286.08621,2.0007172,0.019237339,3.1580188,2.938036,2.686295,2.3418202,2.0688684,1.6874613,1.266513,0.80785298,730.5,410.875,263.375,178.125,129.375,99.125,76.0,53.25,0.5,0.5,0.70710677,0.5,0.70710677,0.5,-4.1159878,-3.8128209,-3.5986147,-12.819614,-12.592778,-12.575177,1.1924709,220.25,320.875,340.0,335.0,284.125,223.125,154.0,91.875,1.68486,1.6603509,0.89518696,1.3587104,1.5056292,1.6719741,1.778934,1.9630493,2.2210634,2.4762223,0.29255804,0.43350229,0.47229829,0.53326422,0.59414643,0.6444484,0.81816071,1.1062152,1.4597267,408.63815,596.5,1637.625,1300.0,975.75,651.0,443.75,295.75,180.25,101.125,1417.375,979.125,635.75,316.0,159.625,72.625,26.25,9.25,EXT20
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/peptide.sdf,S(CC[C@](NC)C=O)C.O=C(N)CC[C@](NC)C=O.O=C[C@@](NC)[C@](OC)C.O=C[C@@](NC)C(C)C.O=C[C@@](NC)CC(C)C.O=C[C@@](NC)CCCNC(=N)N.O=C[C@@](NC)CCCCN.O=C[C@@](NC)C,S(CC[C@](NC)C=O)C.O=C(N)CC[C@](NC)C=O.O=C[C@@](NC)[C@](OC)C.O=C[C@@](NC)C(C)C.O=C[C@@](NC)CC(C)C.O=C[C@@](NC)CCCNC(=N)N.O=C[C@@](NC)CCCCN.O=C[C@@](NC)C,457.89963,344.00095,113.89868,211.3175,246.58212,7102.9312,2351.78,230.10225,4751.1514,3.5729394,0.72487724,7835475800000.0,16.737614,677.74933,7835475800000.0,0.054827843,119.42546,0,36.465221,7835475800000.0,55.165291,7835475800000.0,0.75125837,0.2487416,0.46149307,0.53850693,15.511984,5.1360164,0.18744163,0.34425297,0.8707521,6651.0762,2067.4019,5229.2778,6005.4727,2.4925513,2.2469394,1.2575326,0.97280192,299.625,270.79028,2.1520979,0.016984705,3.2146544,2.9916999,2.766094,2.4472625,2.122282,1.8148743,1.5101374,1.1506718,671.125,358.375,214.875,143.625,103.875,81.0,61.0,45.25,0.70710677,0.5,1.118034,0.5,0.5,0.70710677,-3.8066678,-3.4702289,-3.2514057,-14.451239,-14.079558,-13.982058,1.1786871,179.375,255.875,301.75,309.75,281.0,234.0,179.0,127.25,2.2187319,2.3577023,1.0596424,1.573673,1.7933969,2.0046644,2.208123,2.5396354,2.8686345,3.1978037,0.074097313,0.21613516,0.30769619,0.36930504,0.36996129,0.40073356,0.35168239,0.240288,1.4421552,385.18738,555.5,1599.0,1273.125,987.75,675.625,476.75,338.625,235.25,155.875,1419.625,1017.25,686.0,365.875,195.75,104.625,56.25,28.625,EXT21
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/peptide.sdf,S(CC[C@](NC)C=O)C.O=C(N)CC[C@](NC)C=O.O=C[C@@](NC)[C@](OC)C.O=C[C@@](NC)C(C)C.O=C[C@@](NC)CC(C)C.O=C[C@@](NC)CCCNC(=N)N.O=C[C@@](NC)CCCCN.O=C[C@@](NC)C,S(CC[C@](NC)C=O)C.O=C(N)CC[C@](NC)C=O.O=C[C@@](NC)[C@](OC)C.O=C[C@@](NC)C(C)C.O=C[C@@](NC)CC(C)C.O=C[C@@](NC)CCCNC(=N)N.O=C[C@@](NC)CCCCN.O=C[C@@](NC)C,474.69742,360.53152,114.16589,235.29584,239.40158,7444.2549,2357.2974,246.36563,5086.9575,3.2148409,1.2440248,5997947500000.0,18.290592,444.1864,5997947500000.0,-0.0013771418,135.64368,0,36.089195,5997947500000.0,55.2901,5997947500000.0,0.75949752,0.24050246,0.49567541,0.50432462,15.682105,4.9658947,0.23517531,0.39308363,0.98271465,7011.0137,2319.9905,5800.0093,5902.0278,2.5591078,2.2639961,1.1821479,1.0979222,333.0,287.79919,1.7305447,0.017139863,3.1623056,2.936079,2.7216747,2.4143441,2.1330786,1.7493501,1.3106015,0.74846119,705.75,392.125,243.625,163.125,122.625,92.75,69.75,52.375,0.70710677,0.5,0.5,0.5,0.5,0.70710677,-5.6290197,-5.588047,-5.449111,-14.065664,-13.88859,-12.427078,1.1746142,239.875,323.75,363.5,357.5,307.75,229.0,151.125,83.375,1.8532581,1.7984674,0.81846803,0.98280782,1.008673,1.1021816,1.1346718,1.1286722,1.1111232,1.2149819,0.23140469,0.36870828,0.40682131,0.5151726,0.72406054,1.0129946,1.2238624,1.6473597,1.4867671,405.15759,602.375,1621.75,1285.125,984.625,660.25,451.5,293.375,179.5,94.25,1381.875,961.375,621.125,302.75,143.75,64.375,28.375,10.875,EXT22
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/peptide.sdf,S(CC[C@](NC)C=O)C.O=C(N)CC[C@](NC)C=O.O=C[C@@](NC)[C@](OC)C.O=C[C@@](NC)C(C)C.O=C[C@@](NC)CC(C)C.O=C[C@@](NC)CCCNC(=N)N.O=C[C@@](NC)CCCCN.O=C[C@@](NC)C,S(CC[C@](NC)C=O)C.O=C(N)CC[C@](NC)C=O.O=C[C@@](NC)[C@](OC)C.O=C[C@@](NC)C(C)C.O=C[C@@](NC)CC(C)C.O=C[C@@](NC)CCCNC(=N)N.O=C[C@@](NC)CCCCN.O=C[C@@](NC)C,477.47388,337.01227,140.46164,204.17772,273.29617,6958.6289,2900.2517,196.55061,4058.3772,3.2564015,3.7751312,11277245000000.0,16.287859,445.3569,11277245000000.0,0.013560705,133.9048,0,36.560783,11277245000000.0,51.926758,11277245000000.0,0.70582342,0.29417658,0.42762071,0.57237929,14.573842,6.0741577,0.2302822,0.34233099,0.95695275,7048.25,2098.7705,5866.9072,6130.8223,2.5658946,2.2673018,1.172101,1.0880266,328.75,288.8858,2.8765364,0.016628722,3.1457899,2.9311211,2.6861317,2.3862638,2.0986826,1.7124065,1.2796733,0.83597463,630.125,356.0,237.0,158.25,117.0,89.75,69.0,50.875,0.86602539,0.70710677,0.5,0.5,0.70710677,0.5,-3.5062718,-3.4326429,-3.4207015,-13.347358,-12.868595,-12.024301,1.192916,234.875,349.875,354.625,367.5,311.75,226.75,147.125,91.125,1.9108649,1.8815166,1.5977556,2.0246775,2.2755303,2.3538218,2.3502841,2.541867,2.7543247,2.8211443,0.21633919,0.40609172,0.51249719,0.54026151,0.61437738,0.77827924,0.88720357,1.0387177,1.4641595,411.58426,602.625,1625.5,1315.625,990.0,661.625,452.875,297.75,184.5,107.75,1390.625,965.75,635.375,294.125,141.125,71.0,37.375,16.625,EXT23
