$File,SMILES,Energy,Relative energy,cid,mol_charged,ASA,ASA+,ASA-,ASA_H,ASA_P,CASA+,CASA-,DASA,DCASA,dens,dipole,E,E_ang,E_ele,E_nb,E_oop,E_sol,E_stb,E_str,E_strain,E_tor,E_vdw,FASA+,FASA-,FASA_H,FASA_P,FCASA+,FCASA-,glob,npr1,npr2,pmi,pmi1,pmi2,pmi3,rgyr,std_dim1,std_dim2,std_dim3,vol,VSA,vsurf_A,vsurf_CP,vsurf_CW1,vsurf_CW2,vsurf_CW3,vsurf_CW4,vsurf_CW5,vsurf_CW6,vsurf_CW7,vsurf_CW8,vsurf_D1,vsurf_D2,vsurf_D3,vsurf_D4,vsurf_D5,vsurf_D6,vsurf_D7,vsurf_D8,vsurf_DD12,vsurf_DD13,vsurf_DD23,vsurf_DW12,vsurf_DW13,vsurf_DW23,vsurf_EDmin1,vsurf_EDmin2,vsurf_EDmin3,vsurf_EWmin1,vsurf_EWmin2,vsurf_EWmin3,vsurf_G,vsurf_HB1,vsurf_HB2,vsurf_HB3,vsurf_HB4,vsurf_HB5,vsurf_HB6,vsurf_HB7,vsurf_HB8,vsurf_HL1,vsurf_HL2,vsurf_ID1,vsurf_ID2,vsurf_ID3,vsurf_ID4,vsurf_ID5,vsurf_ID6,vsurf_ID7,vsurf_ID8,vsurf_IW1,vsurf_IW2,vsurf_IW3,vsurf_IW4,vsurf_IW5,vsurf_IW6,vsurf_IW7,vsurf_IW8,vsurf_R,vsurf_S,vsurf_V,vsurf_W1,vsurf_W2,vsurf_W3,vsurf_W4,vsurf_W5,vsurf_W6,vsurf_W7,vsurf_W8,vsurf_Wp1,vsurf_Wp2,vsurf_Wp3,vsurf_Wp4,vsurf_Wp5,vsurf_Wp6,vsurf_Wp7,vsurf_Wp8,ID
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/monomer.sdf,O=CCNC,3.6981618,5.4997917e-10,51,O=CCNC,242.29857,197.19165,45.106918,149.56746,92.73111,289.87173,66.307167,152.08473,223.56456,0.90380216,1.2876154,44.163769,0.6601845,36.793278,37.135948,0.0010216602,-15.760365,0,2.3962655,8.40728,3.9703493,0.34267202,0.81383747,0.18616255,0.61728579,0.38271421,1.196341,0.27365893,0.16581066,0.15141813,0.93857986,215.33716,31.201897,193.40794,206.06445,1.7163887,1.6873312,0.72989786,0.68707883,80.875,108.65043,3.8728828,0.11404502,3.159122,1.9859787,1.3095385,0.75259507,0.39779013,0.16719003,0.087374777,0.046115723,216.25,119.0,103.125,94.0,81.5,45.125,6.5,0.0,0.5,0.5,1.0,0.5,1.0,0.5,-1.5290357,-1.5131054,-1.4979748,-8.0409889,-7.9103184,-7.4839506,1.1318363,187.625,183.625,126.5,57.625,24.875,11.5,5.75,2.375,0.28484848,0.12632979,1.6225413,1.5764836,1.8131286,2.0602872,2.3262486,2.5040882,2.4128528,0.0,0.84775627,1.9488282,2.1911809,2.2684071,2.3017468,2.7858865,3.0269551,3.0424252,1.1185614,205.17426,229.5,515.375,290.875,162.375,68.875,29.375,11.875,5.75,2.375,327.75,107.25,35.875,11.25,4.5,0.375,0.0,0.0,EXT19
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/monomer.sdf,O=CCNC,3.6981618,5.7373706e-10,44,O=CCNC,239.97992,194.28694,45.692978,147.33757,92.642349,285.60181,67.168678,148.59396,218.43312,0.90240741,1.287145,44.161224,0.64658469,36.783691,37.125927,0.00048058579,-15.757343,0,2.4176891,8.4047346,3.9705439,0.34223601,0.80959666,0.19040334,0.61395788,0.38604209,1.1901071,0.27989292,0.16581327,0.15141401,0.93859404,215.33458,31.200521,193.40762,206.061,1.7163785,1.6871796,0.72999382,0.68702251,81.0,109.38555,3.980895,0.11574796,3.1653359,1.9689902,1.3101526,0.75138724,0.39357322,0.17590961,0.087664157,0.045952622,217.75,120.25,101.875,93.25,77.625,41.125,5.375,0.0,0.5,6.5383482,6.745369,0.5,0.5,1.0,-1.516796,-1.503052,-1.5021777,-8.0781708,-7.7692404,-7.5902748,1.1363637,184.25,186.25,126.5,56.75,25.5,12.5,5.875,2.625,0.28466257,0.14075068,1.6064715,1.5589423,1.8119709,2.0360155,2.3043351,2.4896724,2.7295685,0.0,0.87059468,1.9783912,2.2095308,2.2516332,2.3940279,2.6922381,3.0170617,3.014864,1.1102483,204.57135,227.125,514.875,291.5,161.75,68.625,29.0,13.125,5.875,2.625,330.625,105.25,35.25,11.875,3.5,0.625,0.0,0.0,EXT20
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/monomer.sdf,O=CCNC,3.6981618,6.2797456e-10,35,O=CCNC,242.94337,198.41257,44.530819,150.3423,92.601082,291.66647,65.460304,153.88174,226.20616,0.90240741,1.2880181,44.191742,0.6559251,36.793568,37.137463,0.00071092648,-15.773124,0,2.426599,8.4352503,3.9710419,0.34389713,0.8167029,0.18329711,0.61883676,0.38116321,1.2005533,0.26944676,0.16587622,0.15142423,0.938541,215.35892,31.206797,193.42253,206.08853,1.7164755,1.6872171,0.72994435,0.68716818,81.0,108.93764,3.8597565,0.11448827,3.1575904,1.9815696,1.3113858,0.75160527,0.39801711,0.16569415,0.087635867,0.045554388,216.625,119.375,103.5,94.5,81.125,45.625,6.25,0.0,0.5,0.5,1.0,0.5,1.0,0.5,-1.5208317,-1.5041757,-1.4934764,-8.0067959,-7.765296,-7.3238745,1.1292694,187.875,184.0,126.125,56.625,25.125,11.75,6.125,2.5,0.28502417,0.12698413,1.6271471,1.5688852,1.7953277,2.0438688,2.3207085,2.4994874,2.4045258,0.0,0.84658682,1.9548836,2.1916311,2.257755,2.2953579,2.7877347,3.0518539,3.0230315,1.1219176,205.00615,230.0,515.625,290.875,162.0,68.0,29.5,12.0,6.125,2.5,327.75,106.875,35.875,11.375,4.375,0.25,0.0,0.0,EXT21
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/monomer.sdf,O=CCNC,3.6981618,6.2848926e-10,88,O=CCNC,239.37857,194.97263,44.405952,148.46808,90.9105,286.60977,65.276749,150.56667,221.33301,0.90101695,1.2880989,44.189896,0.65169364,36.789555,37.131279,0.00081665296,-15.773558,0,2.4355948,8.4334068,3.9705129,0.3417241,0.81449491,0.18550512,0.62022293,0.37977707,1.1973075,0.27269253,0.16589127,0.15151225,0.93852317,215.39265,31.228779,193.44266,206.11389,1.71661,1.6871798,0.73016053,0.68718415,81.125,108.76896,3.8586867,0.11448537,3.1571913,1.9834813,1.3118955,0.75147402,0.39795709,0.16568574,0.087577052,0.045538004,216.625,119.5,103.5,94.25,81.0,45.625,6.25,0.0,0.5,0.5,1.0,0.5,1.0,0.5,-1.5211227,-1.5044413,-1.493806,-8.0097895,-7.7715149,-7.3284421,1.1298777,187.875,184.25,126.0,56.625,25.25,11.75,6.0,2.5,0.28623188,0.12732096,1.6288515,1.5658982,1.7950832,2.0512018,2.3272729,2.4995792,2.4046593,0.0,0.8477186,1.9524336,2.1898479,2.2644091,2.296556,2.7879705,3.0565557,3.023278,1.1211104,205.04225,229.875,515.5,291.0,162.125,68.0,29.625,12.0,6.0,2.5,327.625,106.75,36.125,11.375,4.375,0.25,0.0,0.0,EXT22
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/monomer.sdf,O=CCNC,3.6981618,6.5311578e-10,133,O=CCNC,243.24435,198.0047,45.239666,150.12169,93.122673,291.06689,66.502312,152.76503,224.56459,0.90240741,1.2879484,44.186001,0.65501463,36.791771,37.134632,0.00062918832,-15.766307,0,2.4244792,8.4295111,3.9712453,0.34286305,0.81401557,0.18598443,0.61716408,0.38283589,1.1966028,0.27339712,0.16584174,0.15145311,0.9385646,215.32114,31.20649,193.3886,206.0472,1.7163249,1.6872045,0.730012,0.68709165,81.0,109.56989,4.0314617,0.11166221,3.163481,1.967127,1.307597,0.74739248,0.39363551,0.17505063,0.087316021,0.045656718,213.625,119.125,100.75,93.125,79.25,42.625,6.25,0.0,6.041523,6.5383482,2.5,0.5,0.70710677,1.118034,-1.5192813,-1.5095186,-1.5044267,-7.8361025,-7.564168,-7.5140786,1.1388385,183.875,185.125,125.375,56.5,25.5,12.5,5.875,2.875,0.28908187,0.14093959,1.6124713,1.5492269,1.8199855,2.0144937,2.2616529,2.4097474,2.7042277,0.0,0.87570131,1.9692398,2.1983845,2.2586565,2.4342158,2.7041576,3.0379028,3.0025659,1.1078358,205.01686,227.125,513.5,290.5,160.625,68.5,29.125,13.125,5.875,2.875,329.625,105.375,35.25,12.0,3.625,0.625,0.0,0.0,EXT23
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/monomer.sdf,O=CCNC,3.6981618,7.083143e-10,122,O=CCNC,241.6263,197.51706,44.109234,150.13379,91.4925,290.35007,64.840569,153.40782,225.50951,0.90240741,1.2878144,44.214474,0.65991092,36.785824,37.128857,0.00077727129,-15.768328,0,2.4540975,8.457984,3.9708309,0.3430348,0.81744856,0.18255146,0.62134707,0.3786529,1.2016493,0.26835063,0.16593111,0.15143248,0.93859422,215.35059,31.206369,193.42032,206.07448,1.7164422,1.6872532,0.72994077,0.68729657,81.0,108.77002,3.8612931,0.1146914,3.1583142,1.9839424,1.3116437,0.75174129,0.39825037,0.16462049,0.087629154,0.045451708,216.625,119.5,103.75,94.625,81.25,45.625,6.25,0.0,0.5,6.5383482,6.745369,0.5,1.0,0.5,-1.5199226,-1.5031559,-1.4928553,-7.9957366,-7.7446971,-7.3059068,1.1297396,187.5,184.25,126.5,56.625,25.125,11.625,6.125,2.5,0.28433734,0.12549537,1.6258262,1.5747807,1.7949736,2.0488434,2.3227201,2.5008993,2.4057775,0.0,0.84560734,1.9533256,2.1957309,2.2624035,2.3010151,2.8346658,3.0497081,3.0208981,1.1212473,205.01721,229.875,515.125,291.0,162.375,67.875,29.5,11.875,6.125,2.5,327.625,106.75,35.875,11.25,4.375,0.25,0.0,0.0,EXT24
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/monomer.sdf,O=CCNC,3.6981618,7.6378193e-10,112,O=CCNC,242.22031,197.39989,44.820415,150.50775,91.712555,290.17783,65.886009,152.57948,224.29184,0.90240741,1.2877026,44.172382,0.6554547,36.783936,37.12682,0.00069258403,-15.767679,0,2.4189463,8.4158936,3.97047,0.34288418,0.81496012,0.18503986,0.62136716,0.37863281,1.1979914,0.2720086,0.1658303,0.15140532,0.93861443,215.35616,31.201683,193.43013,206.08051,1.7164644,1.6872857,0.7298376,0.68710095,81.0,109.36284,3.8809342,0.11497464,3.1684339,1.9692832,1.3091247,0.75271773,0.39751312,0.16809577,0.087365873,0.045999635,217.375,119.0,104.75,95.625,81.5,46.25,5.875,0.0,0.5,6.745369,6.5383482,0.5,0.5,0.70710677,-1.5213559,-1.5026785,-1.4968575,-7.7523122,-7.5420513,-7.4134936,1.1313679,188.0,184.625,124.875,56.0,25.625,12.25,6.125,2.75,0.28400955,0.13071896,1.6309988,1.5623233,1.7504761,1.9733002,2.2487874,2.4359543,2.6007221,0.0,0.8477816,1.9875834,2.2188485,2.2588646,2.3206153,2.7999277,3.0518131,3.0238934,1.1182113,204.79137,229.0,516.875,289.5,160.5,67.625,29.75,12.5,6.125,2.75,328.875,104.875,35.625,11.625,4.125,0.25,0.0,0.0,EXT25
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/monomer.sdf,O=CCNC,3.6981618,7.825256e-10,49,O=CCNC,241.30281,196.15556,45.147247,147.22563,94.077187,288.34866,66.366455,151.00832,221.98222,0.90240741,1.2873613,44.19294,0.65383303,36.777794,37.119194,0.00054943259,-15.765494,0,2.4484107,8.43645,3.9709527,0.34140199,0.81290209,0.18709789,0.6101281,0.3898719,1.1949661,0.27503392,0.16588672,0.15140471,0.93862027,215.33749,31.198776,193.41408,206.06212,1.71639,1.6871473,0.72994053,0.68716145,81.0,109.78085,3.859412,0.11469893,3.1583056,1.9845951,1.311576,0.75176758,0.39823255,0.16460747,0.087648638,0.045442604,216.875,119.75,103.75,94.75,81.25,45.75,6.25,0.0,0.5,6.5383482,6.745369,0.5,1.0,0.5,-1.5194675,-1.5027027,-1.4931391,-7.993453,-7.736887,-7.2991643,1.1297159,187.5,183.875,126.5,56.375,25.375,11.75,6.125,2.5,0.28674698,0.12664908,1.6237173,1.5765778,1.8002582,2.0477588,2.3223293,2.4881644,2.4093826,0.0,0.84375602,1.952785,2.1944623,2.259294,2.2967191,2.8350823,3.0484574,3.0196483,1.1212708,205.01291,229.875,515.125,290.75,162.375,67.75,29.75,12.0,6.125,2.5,327.625,106.875,35.875,11.375,4.375,0.25,0.0,0.0,EXT26
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/monomer.sdf,O=CCNC,3.6981618,9.3412211e-10,110,O=CCNC,242.72804,197.97343,44.754601,150.35326,92.374771,291.02097,65.789261,153.21884,225.23169,0.90240741,1.2881409,44.187073,0.65903962,36.79324,37.136238,0.00055392337,-15.772454,0,2.4206407,8.430583,3.9706001,0.34300151,0.81561834,0.18438166,0.61943096,0.38056904,1.198959,0.27104104,0.16582774,0.15142968,0.9384768,215.35561,31.208317,193.41176,206.09114,1.7164623,1.6871024,0.73004037,0.68702102,81.0,110.24466,3.8586867,0.11448383,3.1579797,1.9816997,1.3116683,0.75146604,0.39800686,0.16574809,0.087633036,0.045587827,216.875,119.625,103.5,94.5,81.0,45.625,6.25,0.0,0.5,0.5,1.0,0.5,1.0,0.5,-1.5211649,-1.504464,-1.4938757,-8.0110931,-7.7720428,-7.327971,1.1297516,187.75,183.625,126.25,56.75,25.25,11.75,6.0,2.5,0.28623188,0.12698413,1.6240271,1.5654184,1.7949846,2.0435293,2.3271289,2.4990125,2.4040895,0.0,0.84587175,1.955847,2.1906948,2.2663207,2.2969441,2.7883427,3.0569093,3.0236359,1.1212355,205.01936,229.875,515.5,290.5,162.125,68.125,29.625,12.0,6.0,2.5,327.75,106.875,35.875,11.375,4.375,0.25,0.0,0.0,EXT27
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/monomer.sdf,O=CCNC,3.6981618,9.6664987e-10,107,O=CCNC,243.51695,198.41013,45.106831,150.09602,93.420921,291.66287,66.307037,153.30328,225.35583,0.90240741,1.2876688,44.189384,0.65122992,36.790833,37.133984,0.00048928271,-15.765997,0,2.4320567,8.4328957,3.9716253,0.34315282,0.81476927,0.18523076,0.61636788,0.38363209,1.1977108,0.27228922,0.1659127,0.15140031,0.93858039,215.37038,31.203295,193.4395,206.09795,1.7165211,1.6872613,0.72997254,0.68726176,81.0,109.01326,3.9059963,0.11367536,3.1650949,1.9724973,1.3074541,0.74975026,0.39704925,0.17009798,0.087146416,0.046729535,216.875,118.375,103.5,93.875,80.75,45.75,6.125,0.0,0.5,6.745369,6.5383482,0.5,0.5,0.70710677,-1.5311068,-1.5085089,-1.4976337,-7.7973952,-7.7012987,-7.4582624,1.1327895,188.875,184.5,125.375,55.5,25.5,12.375,5.75,2.875,0.28743961,0.13448735,1.6299695,1.5589443,1.7546291,1.9972085,2.2502265,2.4416416,2.575995,0.0,0.84183729,1.9774628,2.2165637,2.2778504,2.3290708,2.7595379,3.0316603,3.0406775,1.1164013,204.89943,228.75,516.25,290.0,161.125,67.625,29.75,12.625,5.75,2.875,327.375,105.5,35.75,12.125,4.25,0.25,0.0,0.0,EXT28
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/monomer.sdf,O=CCNC,3.6981618,9.7405772e-10,137,O=CCNC,244.19228,198.16339,46.028889,151.21532,92.976959,291.30017,67.662468,152.13451,223.63771,0.90240741,1.2873859,44.170635,0.6523332,36.786491,37.129974,0.00073351996,-15.760273,0,2.4170935,8.4141426,3.9705005,0.34348258,0.81150556,0.18849444,0.6192469,0.38075307,1.1929132,0.27708682,0.16582552,0.15144886,0.93854743,215.31732,31.205379,193.38362,206.04565,1.7163097,1.687144,0.73004246,0.68703341,81.0,110.31715,3.960788,0.11513098,3.1640935,1.9691956,1.3108091,0.75196886,0.39516684,0.17269279,0.087090455,0.045635343,217.75,119.25,101.75,93.375,78.125,41.375,5.375,0.0,6.5383482,0.5,6.745369,0.5,0.5,1.0,-1.5098784,-1.5021033,-1.4947895,-8.0174637,-7.6387362,-7.6129465,1.1356169,184.375,185.375,124.25,56.5,25.625,12.125,5.75,2.625,0.28624079,0.13654618,1.6089075,1.5544208,1.7871166,2.0148847,2.2700934,2.4739099,2.686517,0.0,0.86445451,1.9700723,2.198874,2.2619662,2.3832443,2.7233031,3.0021966,3.0321603,1.1113861,204.58687,227.375,515.125,290.5,160.0,68.5,29.125,12.75,5.75,2.625,330.75,105.125,35.75,12.0,3.5,0.625,0.0,0.0,EXT29
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/monomer.sdf,O=CCNC,3.6981618,1.2332446e-09,126,O=CCNC,243.75824,199.10757,44.650673,151.15216,92.606087,292.68814,65.63649,154.45689,227.05164,0.90240741,1.2880508,44.177921,0.65499455,36.79565,37.139671,0.0004911744,-15.770581,0,2.4113986,8.4214315,3.9713671,0.34402022,0.81682396,0.18317606,0.62009043,0.37990955,1.2007312,0.26926881,0.16589347,0.1514426,0.93856776,215.35149,31.20883,193.41719,206.07697,1.7164458,1.6871144,0.72998202,0.68716204,81.0,109.25441,4.0436683,0.11103358,3.1625261,1.9651098,1.3092898,0.74918061,0.39355049,0.17475729,0.087047346,0.045134045,215.25,117.875,100.125,92.5,79.375,42.5,6.125,0.0,6.041523,6.5383482,2.5,0.70710677,0.5,0.5,-1.5108209,-1.5067152,-1.5044206,-7.7593679,-7.5037546,-7.4085183,1.1396821,185.875,184.5,125.75,56.5,25.25,12.875,5.75,3.0,0.2908864,0.14459459,1.6081591,1.5694031,1.8356616,2.0363634,2.2724173,2.430752,2.6759317,0.0,0.86999148,1.9716307,2.1910112,2.2438016,2.43926,2.6946111,3.0183892,2.9955621,1.1064061,204.94283,226.75,514.625,290.0,161.0,68.375,29.125,13.375,5.75,3.0,328.75,105.5,35.25,11.875,3.875,0.5,0.0,0.0,EXT30
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/monomer.sdf,O=CCNC,3.6981618,1.3844996e-09,177,O=CCNC,241.35226,195.67995,45.672325,148.63507,92.717194,287.64951,67.138313,150.00761,220.5112,0.90380216,1.2871966,44.159466,0.64466649,36.790764,37.13258,0.00073744368,-15.754988,0,2.4110136,8.402977,3.9704695,0.34181571,0.81076491,0.18923512,0.61584288,0.38415712,1.1918244,0.27817562,0.16585854,0.15138337,0.93859631,215.3576,31.197969,193.4314,206.08583,1.7164702,1.6871953,0.72991639,0.68712264,80.875,108.63805,4.0263486,0.11176654,3.1630857,1.964694,1.3076211,0.7479561,0.39371818,0.17496641,0.087311015,0.045657344,214.0,119.0,100.875,93.0,79.125,43.0,6.25,0.0,6.041523,6.5383482,2.5,0.5,0.70710677,1.118034,-1.519325,-1.5086749,-1.5036985,-7.8460522,-7.569293,-7.5168009,1.1402032,183.75,184.625,125.25,56.25,25.5,12.5,5.875,2.875,0.28872368,0.14112903,1.6011198,1.5441116,1.8165135,2.0188944,2.259227,2.3937082,2.7062688,0.0,0.88004565,1.9677255,2.1991777,2.2571785,2.4330854,2.7029922,3.0368152,3.0015292,1.1059004,205.03654,226.75,513.5,290.125,160.375,68.25,29.125,13.125,5.875,2.875,329.75,105.5,35.125,12.0,3.625,0.625,0.0,0.0,EXT31
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/monomer.sdf,O=CCNC,3.6981618,1.421256e-09,84,O=CCNC,241.4059,196.38704,45.018848,149.11543,92.290459,288.68896,66.177704,151.36819,222.51125,0.90240741,1.2879509,44.171982,0.6577729,36.789654,37.132111,0.00075582042,-15.768911,0,2.4106915,8.4154902,3.9706502,0.3424553,0.81351388,0.18648612,0.61769593,0.38230407,1.1958654,0.27413461,0.1658614,0.15149584,0.93854392,215.37941,31.22341,193.43463,206.10077,1.7165571,1.6872718,0.73008281,0.68715972,81.0,109.17131,3.9600513,0.11413106,3.1638126,1.9695325,1.3113792,0.75210291,0.39528924,0.17259604,0.08707016,0.045488443,217.125,119.5,101.75,93.625,77.875,41.5,5.5,0.0,6.5383482,0.5,6.745369,0.5,0.5,1.0,-1.5089595,-1.5027431,-1.4940016,-8.0033226,-7.6306319,-7.5948644,1.1357467,184.25,185.625,124.75,56.625,25.625,12.0,5.625,2.625,0.28624079,0.13484646,1.6126261,1.5468762,1.791047,2.0065334,2.2699409,2.44893,2.6827943,0.0,0.86623037,1.9655536,2.197571,2.2628727,2.382251,2.714391,3.0036194,3.0307581,1.111259,204.61028,227.375,515.125,290.625,160.375,68.625,29.125,12.625,5.625,2.625,330.875,105.0,35.625,12.0,3.5,0.625,0.0,0.0,EXT32
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/monomer.sdf,O=CCNC,3.6981618,1.4333996e-09,81,O=CCNC,242.06731,197.27991,44.787403,149.77654,92.290771,290.00146,65.837479,152.49249,224.16397,0.90380216,1.288265,44.212097,0.64788753,36.785503,37.12606,0.00067283231,-15.781654,0,2.4667802,8.4556084,3.9706984,0.3405548,0.81497955,0.18502046,0.61873925,0.38126078,1.19802,0.27198008,0.16593497,0.15148367,0.93850553,215.41574,31.226923,193.46404,206.14053,1.7167019,1.6873806,0.7300145,0.68735641,80.875,109.29051,3.8586867,0.11452043,3.1569121,1.9794358,1.3112174,0.75133008,0.39778212,0.16565263,0.087578602,0.045535937,216.75,119.5,103.5,94.375,81.25,45.75,6.375,0.0,0.5,0.5,1.0,0.5,1.0,0.5,-1.5210085,-1.5042052,-1.4936954,-8.0083141,-7.768784,-7.3267069,1.1300286,187.75,183.75,126.25,56.625,25.25,11.75,6.125,2.5,0.28623188,0.12715232,1.623746,1.5667244,1.7959635,2.045646,2.3204281,2.48879,2.4128966,0.0,0.84729218,1.9563969,2.1895199,2.2574089,2.2962198,2.7878256,3.0520101,3.0232041,1.1209606,205.06964,229.875,515.5,290.625,162.25,68.0,29.625,12.0,6.125,2.5,327.75,106.875,36.0,11.375,4.375,0.25,0.0,0.0,EXT33
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/monomer.sdf,O=CCNC,3.6981618,1.6604558e-09,146,O=CCNC,239.26254,194.78893,44.473625,148.51669,90.745857,286.33972,65.376228,150.31529,220.96349,0.90240741,1.2874364,44.168377,0.65295267,36.780773,37.121731,0.0005768658,-15.76124,0,2.4227037,8.4118862,3.9704144,0.34095645,0.81412208,0.18587792,0.62072688,0.37927315,1.1967595,0.27324054,0.16581208,0.15134947,0.93863785,215.37556,31.19347,193.45538,206.10226,1.7165418,1.6872084,0.73002553,0.68703175,81.0,108.8225,3.956682,0.11394802,3.1646085,1.9705794,1.3116711,0.75285161,0.39546707,0.1725544,0.08705429,0.045437947,217.125,119.75,101.625,93.625,77.875,41.75,5.5,0.0,6.5383482,0.5,6.745369,0.5,0.5,1.0,-1.5087564,-1.5030764,-1.4937665,-7.9990287,-7.6269331,-7.5878444,1.1360791,184.375,185.75,124.875,56.5,26.0,12.0,5.625,2.625,0.29028291,0.13484646,1.6099648,1.542016,1.7957437,2.0058804,2.269244,2.4469717,2.6820512,0.0,0.86817682,1.9632795,2.2022636,2.25546,2.3771794,2.7139535,3.0030334,3.0302265,1.1107303,204.59512,227.25,515.375,290.625,160.5,68.5,29.5,12.625,5.625,2.625,331.0,104.875,35.625,12.0,3.5,0.625,0.0,0.0,EXT34
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/monomer.sdf,O=CCNC,3.6981618,1.7581989e-09,185,O=CCNC,240.65837,195.68677,44.9716,148.91194,91.746422,287.65955,66.108246,150.71518,221.5513,0.90380216,1.2883153,44.206745,0.65325451,36.791187,37.134323,0.00045269888,-15.776484,0,2.4470656,8.4502554,3.9716504,0.34313422,0.81313097,0.18686904,0.61876905,0.38123095,1.1953025,0.27469748,0.16593017,0.15145834,0.93850189,215.3629,31.214478,193.4185,206.09282,1.7164913,1.6871879,0.72992855,0.68726802,80.875,109.2902,3.8818934,0.11499517,3.1686668,1.97042,1.3092625,0.75273162,0.39746299,0.168411,0.087158181,0.046263948,217.375,119.375,104.75,95.375,81.875,46.125,6.0,0.0,0.5,6.745369,6.5383482,0.5,0.5,0.70710677,-1.5228037,-1.5040958,-1.4968723,-7.7697792,-7.5707192,-7.4260087,1.1313086,189.5,184.875,124.625,55.875,26.0,12.0,6.125,2.875,0.28758949,0.12844037,1.6370136,1.5527927,1.7529474,1.9902591,2.2374322,2.4333274,2.5467408,0.0,0.85091221,1.982095,2.2221651,2.2699578,2.317163,2.815156,3.0547245,3.020772,1.1182699,204.78062,229.0,517.75,289.75,160.25,67.5,30.125,12.25,6.125,2.875,328.25,104.875,35.625,11.625,4.125,0.25,0.0,0.0,EXT35
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/monomer.sdf,O=CCNC,3.6981618,2.7923206e-09,60,O=CCNC,242.23671,197.25095,44.985771,149.28841,92.948303,289.95889,66.129082,152.26517,223.8298,0.90240741,1.2873628,44.163273,0.64950335,36.78883,37.131191,0.00061955827,-15.763396,0,2.4108019,8.4067841,3.9711566,0.34236243,0.81429005,0.18570997,0.61629146,0.38370857,1.1970063,0.27299365,0.16586447,0.15149455,0.9385308,215.32858,31.215992,193.3876,206.05356,1.7163546,1.687188,0.73001605,0.687132,81.0,109.26527,3.9809906,0.11605551,3.1641555,1.9691598,1.3100371,0.7512418,0.39348161,0.17590822,0.08761102,0.045990072,217.875,120.125,102.125,93.375,77.75,41.0,5.375,0.0,0.5,6.5383482,6.745369,0.5,0.5,1.0,-1.5167376,-1.5030041,-1.5017469,-8.0823536,-7.7688308,-7.5997477,1.1359813,184.0,186.5,126.125,56.5,25.5,12.5,5.875,2.625,0.28396574,0.14056225,1.60645,1.5692998,1.813585,2.0422935,2.3062084,2.4924428,2.7306931,0.0,0.8699736,1.98485,2.2090442,2.25281,2.3933344,2.6915743,3.0165133,3.014293,1.1108259,204.57751,227.25,514.625,291.75,161.5,68.375,29.0,13.125,5.875,2.625,330.625,105.25,35.375,11.875,3.5,0.625,0.0,0.0,EXT36
